"Survey","rep","samplingDepth","meanMOI","method","survey_year"
5,546,0.25,0.525691699604743,"pool",2015
5,547,0.25,0.590909090909091,"pool",2015
5,548,0.25,0.519762845849802,"pool",2015
5,549,0.25,0.50395256916996,"pool",2015
5,550,0.25,0.50197628458498,"pool",2015
5,551,0.25,0.537549407114625,"pool",2015
5,552,0.25,0.476284584980237,"pool",2015
5,553,0.25,0.454545454545455,"pool",2015
5,554,0.25,0.41304347826087,"pool",2015
5,555,0.25,0.677865612648221,"pool",2015
5,556,0.25,0.5,"pool",2015
5,557,0.25,0.551383399209486,"pool",2015
5,558,0.25,0.472332015810277,"pool",2015
5,559,0.25,0.50197628458498,"pool",2015
5,560,0.25,0.551383399209486,"pool",2015
5,561,0.25,0.476284584980237,"pool",2015
5,562,0.25,0.49604743083004,"pool",2015
5,563,0.25,0.547430830039526,"pool",2015
5,564,0.25,0.490118577075099,"pool",2015
5,565,0.25,0.476284584980237,"pool",2015
5,566,0.25,0.598814229249012,"pool",2015
5,567,0.25,0.571146245059289,"pool",2015
5,568,0.25,0.535573122529644,"pool",2015
5,569,0.25,0.531620553359684,"pool",2015
5,570,0.25,0.596837944664032,"pool",2015
5,571,0.25,0.592885375494071,"pool",2015
5,572,0.25,0.422924901185771,"pool",2015
5,573,0.25,0.507905138339921,"pool",2015
5,574,0.25,0.612648221343874,"pool",2015
5,575,0.25,0.517786561264822,"pool",2015
5,576,0.25,0.525691699604743,"pool",2015
5,577,0.25,0.553359683794466,"pool",2015
5,578,0.25,0.541501976284585,"pool",2015
5,579,0.25,0.458498023715415,"pool",2015
5,580,0.25,0.549407114624506,"pool",2015
5,581,0.25,0.472332015810277,"pool",2015
5,582,0.25,0.535573122529644,"pool",2015
5,583,0.25,0.561264822134387,"pool",2015
5,584,0.25,0.472332015810277,"pool",2015
5,585,0.25,0.486166007905138,"pool",2015
5,586,0.25,0.389328063241107,"pool",2015
5,587,0.25,0.600790513833992,"pool",2015
5,588,0.25,0.537549407114625,"pool",2015
5,589,0.25,0.590909090909091,"pool",2015
5,590,0.25,0.434782608695652,"pool",2015
5,591,0.25,0.478260869565217,"pool",2015
5,592,0.25,0.565217391304348,"pool",2015
5,593,0.25,0.462450592885375,"pool",2015
5,594,0.25,0.50395256916996,"pool",2015
5,595,0.25,0.428853754940711,"pool",2015
5,596,0.25,0.33399209486166,"pool",2015
5,597,0.25,0.58695652173913,"pool",2015
5,598,0.25,0.484189723320158,"pool",2015
5,599,0.25,0.529644268774704,"pool",2015
5,600,0.25,0.505928853754941,"pool",2015
5,601,0.25,0.642292490118577,"pool",2015
5,602,0.25,0.507905138339921,"pool",2015
5,603,0.25,0.632411067193676,"pool",2015
5,604,0.25,0.553359683794466,"pool",2015
5,605,0.25,0.428853754940711,"pool",2015
5,606,0.25,0.50197628458498,"pool",2015
5,607,0.25,0.592885375494071,"pool",2015
5,608,0.25,0.434782608695652,"pool",2015
5,609,0.25,0.539525691699605,"pool",2015
5,610,0.25,0.596837944664032,"pool",2015
5,611,0.25,0.636363636363636,"pool",2015
5,612,0.25,0.486166007905138,"pool",2015
5,613,0.25,0.426877470355731,"pool",2015
5,614,0.25,0.618577075098814,"pool",2015
5,615,0.25,0.654150197628458,"pool",2015
5,616,0.25,0.58300395256917,"pool",2015
5,617,0.25,0.492094861660079,"pool",2015
5,618,0.25,0.521739130434783,"pool",2015
5,619,0.25,0.472332015810277,"pool",2015
5,620,0.25,0.494071146245059,"pool",2015
5,621,0.25,0.509881422924901,"pool",2015
5,622,0.25,0.531620553359684,"pool",2015
5,623,0.25,0.517786561264822,"pool",2015
5,624,0.25,0.523715415019763,"pool",2015
5,625,0.25,0.438735177865613,"pool",2015
5,626,0.25,0.521739130434783,"pool",2015
5,627,0.25,0.460474308300395,"pool",2015
5,628,0.25,0.474308300395257,"pool",2015
5,629,0.25,0.523715415019763,"pool",2015
5,630,0.25,0.505928853754941,"pool",2015
5,631,0.25,0.476284584980237,"pool",2015
5,632,0.25,0.616600790513834,"pool",2015
5,633,0.25,0.537549407114625,"pool",2015
5,634,0.25,0.505928853754941,"pool",2015
5,635,0.25,0.482213438735178,"pool",2015
5,636,0.25,0.541501976284585,"pool",2015
5,637,0.25,0.494071146245059,"pool",2015
5,638,0.25,0.426877470355731,"pool",2015
5,639,0.25,0.650197628458498,"pool",2015
5,640,0.25,0.565217391304348,"pool",2015
5,641,0.25,0.561264822134387,"pool",2015
5,642,0.25,0.458498023715415,"pool",2015
5,643,0.25,0.480237154150198,"pool",2015
5,644,0.25,0.622529644268775,"pool",2015
5,645,0.25,0.614624505928854,"pool",2015
5,646,0.25,0.456521739130435,"pool",2015
5,647,0.25,0.482213438735178,"pool",2015
5,648,0.25,0.604743083003953,"pool",2015
5,649,0.25,0.531620553359684,"pool",2015
5,650,0.25,0.462450592885375,"pool",2015
5,651,0.25,0.596837944664032,"pool",2015
5,652,0.25,0.50197628458498,"pool",2015
5,653,0.25,0.535573122529644,"pool",2015
5,654,0.25,0.547430830039526,"pool",2015
5,655,0.25,0.480237154150198,"pool",2015
5,656,0.25,0.531620553359684,"pool",2015
5,657,0.25,0.486166007905138,"pool",2015
5,658,0.25,0.519762845849802,"pool",2015
5,659,0.25,0.551383399209486,"pool",2015
5,660,0.25,0.543478260869565,"pool",2015
5,661,0.25,0.515810276679842,"pool",2015
5,662,0.25,0.513833992094862,"pool",2015
5,663,0.25,0.490118577075099,"pool",2015
5,664,0.25,0.551383399209486,"pool",2015
5,665,0.25,0.478260869565217,"pool",2015
5,666,0.25,0.456521739130435,"pool",2015
5,667,0.25,0.592885375494071,"pool",2015
5,668,0.25,0.515810276679842,"pool",2015
5,669,0.25,0.608695652173913,"pool",2015
5,670,0.25,0.49604743083004,"pool",2015
5,671,0.25,0.58102766798419,"pool",2015
5,672,0.25,0.533596837944664,"pool",2015
5,673,0.25,0.521739130434783,"pool",2015
5,674,0.25,0.523715415019763,"pool",2015
5,675,0.25,0.519762845849802,"pool",2015
5,676,0.25,0.519762845849802,"pool",2015
5,677,0.25,0.592885375494071,"pool",2015
5,678,0.25,0.523715415019763,"pool",2015
5,679,0.25,0.565217391304348,"pool",2015
5,680,0.25,0.539525691699605,"pool",2015
5,681,0.25,0.604743083003953,"pool",2015
5,682,0.25,0.480237154150198,"pool",2015
5,683,0.25,0.575098814229249,"pool",2015
5,684,0.25,0.478260869565217,"pool",2015
5,685,0.25,0.543478260869565,"pool",2015
5,686,0.25,0.440711462450593,"pool",2015
5,687,0.25,0.494071146245059,"pool",2015
5,688,0.25,0.662055335968379,"pool",2015
5,689,0.25,0.440711462450593,"pool",2015
5,690,0.25,0.567193675889328,"pool",2015
5,691,0.25,0.559288537549407,"pool",2015
5,692,0.25,0.460474308300395,"pool",2015
5,693,0.25,0.539525691699605,"pool",2015
5,694,0.25,0.494071146245059,"pool",2015
5,695,0.25,0.50395256916996,"pool",2015
5,696,0.25,0.531620553359684,"pool",2015
5,697,0.25,0.511857707509881,"pool",2015
5,698,0.25,0.430830039525692,"pool",2015
5,699,0.25,0.559288537549407,"pool",2015
5,700,0.25,0.480237154150198,"pool",2015
5,701,0.25,0.575098814229249,"pool",2015
5,702,0.25,0.557312252964427,"pool",2015
5,703,0.25,0.5,"pool",2015
5,704,0.25,0.480237154150198,"pool",2015
5,705,0.25,0.478260869565217,"pool",2015
5,706,0.25,0.561264822134387,"pool",2015
5,707,0.25,0.616600790513834,"pool",2015
5,708,0.25,0.446640316205534,"pool",2015
5,709,0.25,0.689723320158103,"pool",2015
5,710,0.25,0.470355731225296,"pool",2015
5,711,0.25,0.608695652173913,"pool",2015
5,712,0.25,0.478260869565217,"pool",2015
5,713,0.25,0.460474308300395,"pool",2015
5,714,0.25,0.432806324110672,"pool",2015
5,715,0.25,0.602766798418972,"pool",2015
5,716,0.25,0.517786561264822,"pool",2015
5,717,0.25,0.444664031620553,"pool",2015
5,718,0.25,0.553359683794466,"pool",2015
5,719,0.25,0.452569169960474,"pool",2015
5,720,0.25,0.513833992094862,"pool",2015
5,721,0.25,0.535573122529644,"pool",2015
5,722,0.25,0.422924901185771,"pool",2015
5,723,0.25,0.600790513833992,"pool",2015
5,724,0.25,0.551383399209486,"pool",2015
5,725,0.25,0.49604743083004,"pool",2015
5,726,0.25,0.507905138339921,"pool",2015
5,727,0.25,0.575098814229249,"pool",2015
5,728,0.25,0.624505928853755,"pool",2015
5,729,0.25,0.533596837944664,"pool",2015
5,730,0.25,0.424901185770751,"pool",2015
5,731,0.25,0.533596837944664,"pool",2015
5,732,0.25,0.424901185770751,"pool",2015
5,733,0.25,0.50395256916996,"pool",2015
5,734,0.25,0.529644268774704,"pool",2015
5,735,0.25,0.565217391304348,"pool",2015
5,736,0.25,0.543478260869565,"pool",2015
5,737,0.25,0.588932806324111,"pool",2015
5,738,0.25,0.610671936758893,"pool",2015
5,739,0.25,0.428853754940711,"pool",2015
5,740,0.25,0.50197628458498,"pool",2015
5,741,0.25,0.523715415019763,"pool",2015
5,742,0.25,0.537549407114625,"pool",2015
5,743,0.25,0.511857707509881,"pool",2015
5,744,0.25,0.555335968379447,"pool",2015
5,745,0.25,0.505928853754941,"pool",2015
5,746,0.25,0.58300395256917,"pool",2015
5,747,0.25,0.555335968379447,"pool",2015
5,748,0.25,0.49802371541502,"pool",2015
5,749,0.25,0.533596837944664,"pool",2015
5,750,0.25,0.632411067193676,"pool",2015
5,751,0.25,0.466403162055336,"pool",2015
5,752,0.25,0.656126482213439,"pool",2015
5,753,0.25,0.460474308300395,"pool",2015
5,754,0.25,0.569169960474308,"pool",2015
5,755,0.25,0.563241106719368,"pool",2015
5,756,0.25,0.553359683794466,"pool",2015
5,757,0.25,0.671936758893281,"pool",2015
5,758,0.25,0.484189723320158,"pool",2015
5,759,0.25,0.630434782608696,"pool",2015
5,760,0.25,0.553359683794466,"pool",2015
5,761,0.25,0.49604743083004,"pool",2015
5,762,0.25,0.620553359683794,"pool",2015
5,763,0.25,0.579051383399209,"pool",2015
5,764,0.25,0.517786561264822,"pool",2015
5,765,0.25,0.588932806324111,"pool",2015
5,766,0.25,0.488142292490119,"pool",2015
5,767,0.25,0.462450592885375,"pool",2015
5,768,0.25,0.563241106719368,"pool",2015
5,769,0.25,0.533596837944664,"pool",2015
5,770,0.25,0.482213438735178,"pool",2015
5,771,0.25,0.49802371541502,"pool",2015
5,772,0.25,0.436758893280632,"pool",2015
5,773,0.25,0.432806324110672,"pool",2015
5,774,0.25,0.478260869565217,"pool",2015
5,775,0.25,0.58102766798419,"pool",2015
5,776,0.25,0.598814229249012,"pool",2015
5,777,0.25,0.468379446640316,"pool",2015
5,778,0.25,0.50395256916996,"pool",2015
5,779,0.25,0.490118577075099,"pool",2015
5,780,0.25,0.454545454545455,"pool",2015
5,781,0.25,0.565217391304348,"pool",2015
5,782,0.25,0.509881422924901,"pool",2015
5,783,0.25,0.535573122529644,"pool",2015
5,784,0.25,0.596837944664032,"pool",2015
5,785,0.25,0.626482213438735,"pool",2015
5,786,0.25,0.494071146245059,"pool",2015
5,787,0.25,0.432806324110672,"pool",2015
5,788,0.25,0.527667984189723,"pool",2015
5,789,0.25,0.563241106719368,"pool",2015
5,790,0.25,0.468379446640316,"pool",2015
5,791,0.25,0.537549407114625,"pool",2015
5,792,0.25,0.492094861660079,"pool",2015
5,793,0.25,0.545454545454545,"pool",2015
5,794,0.25,0.58498023715415,"pool",2015
5,795,0.25,0.673913043478261,"pool",2015
5,796,0.25,0.557312252964427,"pool",2015
5,797,0.25,0.513833992094862,"pool",2015
5,798,0.25,0.492094861660079,"pool",2015
5,799,0.25,0.551383399209486,"pool",2015
5,800,0.25,0.573122529644269,"pool",2015
5,801,0.25,0.466403162055336,"pool",2015
5,802,0.25,0.590909090909091,"pool",2015
5,803,0.25,0.559288537549407,"pool",2015
5,804,0.25,0.452569169960474,"pool",2015
5,805,0.25,0.454545454545455,"pool",2015
5,806,0.25,0.407114624505929,"pool",2015
5,807,0.25,0.543478260869565,"pool",2015
5,808,0.25,0.555335968379447,"pool",2015
5,809,0.25,0.480237154150198,"pool",2015
5,810,0.25,0.523715415019763,"pool",2015
5,811,0.25,0.620553359683794,"pool",2015
5,812,0.25,0.579051383399209,"pool",2015
5,813,0.25,0.600790513833992,"pool",2015
5,814,0.25,0.529644268774704,"pool",2015
5,815,0.25,0.592885375494071,"pool",2015
5,816,0.25,0.50197628458498,"pool",2015
5,817,0.25,0.492094861660079,"pool",2015
5,818,0.25,0.50197628458498,"pool",2015
5,819,0.25,0.640316205533597,"pool",2015
5,820,0.25,0.507905138339921,"pool",2015
5,821,0.25,0.428853754940711,"pool",2015
5,822,0.25,0.442687747035573,"pool",2015
5,823,0.25,0.49802371541502,"pool",2015
5,824,0.25,0.513833992094862,"pool",2015
5,825,0.25,0.549407114624506,"pool",2015
5,826,0.25,0.401185770750988,"pool",2015
5,827,0.25,0.537549407114625,"pool",2015
5,828,0.25,0.533596837944664,"pool",2015
5,829,0.25,0.517786561264822,"pool",2015
5,830,0.25,0.535573122529644,"pool",2015
5,831,0.25,0.563241106719368,"pool",2015
5,832,0.25,0.49604743083004,"pool",2015
5,833,0.25,0.533596837944664,"pool",2015
5,834,0.25,0.596837944664032,"pool",2015
5,835,0.25,0.527667984189723,"pool",2015
5,836,0.25,0.438735177865613,"pool",2015
5,837,0.25,0.553359683794466,"pool",2015
5,838,0.25,0.426877470355731,"pool",2015
5,839,0.25,0.476284584980237,"pool",2015
5,840,0.25,0.573122529644269,"pool",2015
5,841,0.25,0.594861660079051,"pool",2015
5,842,0.25,0.537549407114625,"pool",2015
5,843,0.25,0.511857707509881,"pool",2015
5,844,0.25,0.505928853754941,"pool",2015
5,845,0.25,0.444664031620553,"pool",2015
5,846,0.25,0.468379446640316,"pool",2015
5,847,0.25,0.555335968379447,"pool",2015
5,848,0.25,0.482213438735178,"pool",2015
5,849,0.25,0.600790513833992,"pool",2015
5,850,0.25,0.511857707509881,"pool",2015
5,851,0.25,0.49802371541502,"pool",2015
5,852,0.25,0.450592885375494,"pool",2015
5,853,0.25,0.527667984189723,"pool",2015
5,854,0.25,0.466403162055336,"pool",2015
5,855,0.25,0.622529644268775,"pool",2015
5,856,0.25,0.634387351778656,"pool",2015
5,857,0.25,0.446640316205534,"pool",2015
5,858,0.25,0.644268774703557,"pool",2015
5,859,0.25,0.480237154150198,"pool",2015
5,860,0.25,0.452569169960474,"pool",2015
5,861,0.25,0.535573122529644,"pool",2015
5,862,0.25,0.478260869565217,"pool",2015
5,863,0.25,0.515810276679842,"pool",2015
5,864,0.25,0.634387351778656,"pool",2015
5,865,0.25,0.474308300395257,"pool",2015
5,866,0.25,0.648221343873518,"pool",2015
5,867,0.25,0.492094861660079,"pool",2015
5,868,0.25,0.466403162055336,"pool",2015
5,869,0.25,0.517786561264822,"pool",2015
5,870,0.25,0.50395256916996,"pool",2015
5,871,0.25,0.547430830039526,"pool",2015
5,872,0.25,0.539525691699605,"pool",2015
5,873,0.25,0.521739130434783,"pool",2015
5,874,0.25,0.509881422924901,"pool",2015
5,875,0.25,0.492094861660079,"pool",2015
5,876,0.25,0.490118577075099,"pool",2015
5,877,0.25,0.533596837944664,"pool",2015
5,878,0.25,0.509881422924901,"pool",2015
5,879,0.25,0.456521739130435,"pool",2015
5,880,0.25,0.527667984189723,"pool",2015
5,881,0.25,0.50197628458498,"pool",2015
5,882,0.25,0.563241106719368,"pool",2015
5,883,0.25,0.5,"pool",2015
5,884,0.25,0.579051383399209,"pool",2015
5,885,0.25,0.58300395256917,"pool",2015
5,886,0.25,0.531620553359684,"pool",2015
5,887,0.25,0.575098814229249,"pool",2015
5,888,0.25,0.527667984189723,"pool",2015
5,889,0.25,0.438735177865613,"pool",2015
5,890,0.25,0.683794466403162,"pool",2015
5,891,0.25,0.541501976284585,"pool",2015
5,892,0.25,0.543478260869565,"pool",2015
5,893,0.25,0.719367588932806,"pool",2015
5,894,0.25,0.519762845849802,"pool",2015
5,895,0.25,0.687747035573123,"pool",2015
5,896,0.25,0.545454545454545,"pool",2015
5,897,0.25,0.602766798418972,"pool",2015
5,898,0.25,0.525691699604743,"pool",2015
5,899,0.25,0.531620553359684,"pool",2015
5,900,0.25,0.529644268774704,"pool",2015
5,901,0.25,0.49604743083004,"pool",2015
5,902,0.25,0.507905138339921,"pool",2015
5,903,0.25,0.541501976284585,"pool",2015
5,904,0.25,0.58300395256917,"pool",2015
5,905,0.25,0.41897233201581,"pool",2015
5,906,0.25,0.468379446640316,"pool",2015
5,907,0.25,0.533596837944664,"pool",2015
5,908,0.25,0.571146245059289,"pool",2015
5,909,0.25,0.569169960474308,"pool",2015
5,910,0.25,0.507905138339921,"pool",2015
5,911,0.25,0.58102766798419,"pool",2015
5,912,0.25,0.513833992094862,"pool",2015
5,913,0.25,0.529644268774704,"pool",2015
5,914,0.25,0.472332015810277,"pool",2015
5,915,0.25,0.640316205533597,"pool",2015
5,916,0.25,0.484189723320158,"pool",2015
5,917,0.25,0.537549407114625,"pool",2015
5,918,0.25,0.715415019762846,"pool",2015
5,919,0.25,0.555335968379447,"pool",2015
5,920,0.25,0.50197628458498,"pool",2015
5,921,0.25,0.442687747035573,"pool",2015
5,922,0.25,0.547430830039526,"pool",2015
5,923,0.25,0.442687747035573,"pool",2015
5,924,0.25,0.432806324110672,"pool",2015
5,925,0.25,0.513833992094862,"pool",2015
5,926,0.25,0.563241106719368,"pool",2015
5,927,0.25,0.474308300395257,"pool",2015
5,928,0.25,0.432806324110672,"pool",2015
5,929,0.25,0.620553359683794,"pool",2015
5,930,0.25,0.515810276679842,"pool",2015
5,931,0.25,0.440711462450593,"pool",2015
5,932,0.25,0.424901185770751,"pool",2015
5,933,0.25,0.571146245059289,"pool",2015
5,934,0.25,0.393280632411067,"pool",2015
5,935,0.25,0.511857707509881,"pool",2015
5,936,0.25,0.579051383399209,"pool",2015
5,937,0.25,0.482213438735178,"pool",2015
5,938,0.25,0.604743083003953,"pool",2015
5,939,0.25,0.452569169960474,"pool",2015
5,940,0.25,0.531620553359684,"pool",2015
5,941,0.25,0.505928853754941,"pool",2015
5,942,0.25,0.567193675889328,"pool",2015
5,943,0.25,0.608695652173913,"pool",2015
5,944,0.25,0.569169960474308,"pool",2015
5,945,0.25,0.525691699604743,"pool",2015
5,946,0.25,0.50197628458498,"pool",2015
5,947,0.25,0.594861660079051,"pool",2015
5,948,0.25,0.442687747035573,"pool",2015
5,949,0.25,0.594861660079051,"pool",2015
5,950,0.25,0.557312252964427,"pool",2015
5,951,0.25,0.547430830039526,"pool",2015
5,952,0.25,0.764822134387352,"pool",2015
5,953,0.25,0.49604743083004,"pool",2015
5,954,0.25,0.446640316205534,"pool",2015
5,955,0.25,0.590909090909091,"pool",2015
5,956,0.25,0.58300395256917,"pool",2015
5,957,0.25,0.448616600790514,"pool",2015
5,958,0.25,0.466403162055336,"pool",2015
5,959,0.25,0.547430830039526,"pool",2015
5,960,0.25,0.440711462450593,"pool",2015
5,961,0.25,0.579051383399209,"pool",2015
5,962,0.25,0.569169960474308,"pool",2015
5,963,0.25,0.446640316205534,"pool",2015
5,964,0.25,0.50395256916996,"pool",2015
5,965,0.25,0.575098814229249,"pool",2015
5,966,0.25,0.547430830039526,"pool",2015
5,967,0.25,0.515810276679842,"pool",2015
5,968,0.25,0.507905138339921,"pool",2015
5,969,0.25,0.571146245059289,"pool",2015
5,970,0.25,0.531620553359684,"pool",2015
5,971,0.25,0.517786561264822,"pool",2015
5,972,0.25,0.470355731225296,"pool",2015
5,973,0.25,0.588932806324111,"pool",2015
5,974,0.25,0.462450592885375,"pool",2015
5,975,0.25,0.598814229249012,"pool",2015
5,976,0.25,0.49604743083004,"pool",2015
5,977,0.25,0.456521739130435,"pool",2015
5,978,0.25,0.446640316205534,"pool",2015
5,979,0.25,0.492094861660079,"pool",2015
5,980,0.25,0.492094861660079,"pool",2015
5,981,0.25,0.442687747035573,"pool",2015
5,982,0.25,0.553359683794466,"pool",2015
5,983,0.25,0.49604743083004,"pool",2015
5,984,0.25,0.596837944664032,"pool",2015
5,985,0.25,0.513833992094862,"pool",2015
5,986,0.25,0.567193675889328,"pool",2015
5,987,0.25,0.592885375494071,"pool",2015
5,988,0.25,0.521739130434783,"pool",2015
5,989,0.25,0.571146245059289,"pool",2015
5,990,0.25,0.50197628458498,"pool",2015
5,991,0.25,0.592885375494071,"pool",2015
5,992,0.25,0.519762845849802,"pool",2015
5,993,0.25,0.594861660079051,"pool",2015
5,994,0.25,0.466403162055336,"pool",2015
5,995,0.25,0.452569169960474,"pool",2015
5,996,0.25,0.49604743083004,"pool",2015
5,997,0.25,0.509881422924901,"pool",2015
5,998,0.25,0.58102766798419,"pool",2015
5,999,0.25,0.579051383399209,"pool",2015
5,1000,0.25,0.547430830039526,"pool",2015
5,1,0.3,0.489291598023064,"pool",2015
5,2,0.3,0.540362438220758,"pool",2015
5,3,0.3,0.418451400329489,"pool",2015
5,4,0.3,0.542009884678748,"pool",2015
5,5,0.3,0.522240527182867,"pool",2015
5,6,0.3,0.598023064250412,"pool",2015
5,7,0.3,0.482701812191104,"pool",2015
5,8,0.3,0.500823723228995,"pool",2015
5,9,0.3,0.528830313014827,"pool",2015
5,10,0.3,0.57825370675453,"pool",2015
5,11,0.3,0.522240527182867,"pool",2015
5,12,0.3,0.477759472817133,"pool",2015
5,13,0.3,0.650741350906096,"pool",2015
5,14,0.3,0.584843492586491,"pool",2015
5,15,0.3,0.457990115321252,"pool",2015
5,16,0.3,0.500823723228995,"pool",2015
5,17,0.3,0.546952224052718,"pool",2015
5,18,0.3,0.449752883031302,"pool",2015
5,19,0.3,0.532125205930807,"pool",2015
5,20,0.3,0.593080724876441,"pool",2015
5,21,0.3,0.514003294892916,"pool",2015
5,22,0.3,0.527182866556837,"pool",2015
5,23,0.3,0.467874794069193,"pool",2015
5,24,0.3,0.589785831960461,"pool",2015
5,25,0.3,0.500823723228995,"pool",2015
5,26,0.3,0.57660626029654,"pool",2015
5,27,0.3,0.561779242174629,"pool",2015
5,28,0.3,0.523887973640857,"pool",2015
5,29,0.3,0.545304777594728,"pool",2015
5,30,0.3,0.477759472817133,"pool",2015
5,31,0.3,0.413509060955519,"pool",2015
5,32,0.3,0.561779242174629,"pool",2015
5,33,0.3,0.515650741350906,"pool",2015
5,34,0.3,0.550247116968699,"pool",2015
5,35,0.3,0.528830313014827,"pool",2015
5,36,0.3,0.523887973640857,"pool",2015
5,37,0.3,0.466227347611203,"pool",2015
5,38,0.3,0.535420098846787,"pool",2015
5,39,0.3,0.537067545304778,"pool",2015
5,40,0.3,0.612850082372323,"pool",2015
5,41,0.3,0.446457990115321,"pool",2015
5,42,0.3,0.477759472817133,"pool",2015
5,43,0.3,0.57660626029654,"pool",2015
5,44,0.3,0.629324546952224,"pool",2015
5,45,0.3,0.471169686985173,"pool",2015
5,46,0.3,0.471169686985173,"pool",2015
5,47,0.3,0.509060955518946,"pool",2015
5,48,0.3,0.502471169686985,"pool",2015
5,49,0.3,0.607907742998353,"pool",2015
5,50,0.3,0.555189456342669,"pool",2015
5,51,0.3,0.527182866556837,"pool",2015
5,52,0.3,0.512355848434926,"pool",2015
5,53,0.3,0.764415156507414,"pool",2015
5,54,0.3,0.593080724876441,"pool",2015
5,55,0.3,0.555189456342669,"pool",2015
5,56,0.3,0.560131795716639,"pool",2015
5,57,0.3,0.522240527182867,"pool",2015
5,58,0.3,0.57331136738056,"pool",2015
5,59,0.3,0.550247116968699,"pool",2015
5,60,0.3,0.581548599670511,"pool",2015
5,61,0.3,0.591433278418451,"pool",2015
5,62,0.3,0.523887973640857,"pool",2015
5,63,0.3,0.584843492586491,"pool",2015
5,64,0.3,0.515650741350906,"pool",2015
5,65,0.3,0.5667215815486,"pool",2015
5,66,0.3,0.537067545304778,"pool",2015
5,67,0.3,0.619439868204283,"pool",2015
5,68,0.3,0.512355848434926,"pool",2015
5,69,0.3,0.540362438220758,"pool",2015
5,70,0.3,0.459637561779242,"pool",2015
5,71,0.3,0.538714991762768,"pool",2015
5,72,0.3,0.57495881383855,"pool",2015
5,73,0.3,0.632619439868204,"pool",2015
5,74,0.3,0.451400329489292,"pool",2015
5,75,0.3,0.517298187808896,"pool",2015
5,76,0.3,0.5667215815486,"pool",2015
5,77,0.3,0.520593080724876,"pool",2015
5,78,0.3,0.459637561779242,"pool",2015
5,79,0.3,0.530477759472817,"pool",2015
5,80,0.3,0.56836902800659,"pool",2015
5,81,0.3,0.439868204283361,"pool",2015
5,82,0.3,0.555189456342669,"pool",2015
5,83,0.3,0.589785831960461,"pool",2015
5,84,0.3,0.537067545304778,"pool",2015
5,85,0.3,0.485996705107084,"pool",2015
5,86,0.3,0.525535420098847,"pool",2015
5,87,0.3,0.555189456342669,"pool",2015
5,88,0.3,0.525535420098847,"pool",2015
5,89,0.3,0.497528830313015,"pool",2015
5,90,0.3,0.551894563426689,"pool",2015
5,91,0.3,0.474464579901153,"pool",2015
5,92,0.3,0.451400329489292,"pool",2015
5,93,0.3,0.589785831960461,"pool",2015
5,94,0.3,0.522240527182867,"pool",2015
5,95,0.3,0.482701812191104,"pool",2015
5,96,0.3,0.57331136738056,"pool",2015
5,97,0.3,0.457990115321252,"pool",2015
5,98,0.3,0.515650741350906,"pool",2015
5,99,0.3,0.644151565074135,"pool",2015
5,100,0.3,0.561779242174629,"pool",2015
5,101,0.3,0.594728171334432,"pool",2015
5,102,0.3,0.461285008237232,"pool",2015
5,103,0.3,0.630971993410214,"pool",2015
5,104,0.3,0.535420098846787,"pool",2015
5,105,0.3,0.545304777594728,"pool",2015
5,106,0.3,0.561779242174629,"pool",2015
5,107,0.3,0.469522240527183,"pool",2015
5,108,0.3,0.436573311367381,"pool",2015
5,109,0.3,0.484349258649094,"pool",2015
5,110,0.3,0.546952224052718,"pool",2015
5,111,0.3,0.551894563426689,"pool",2015
5,112,0.3,0.494233937397035,"pool",2015
5,113,0.3,0.579901153212521,"pool",2015
5,114,0.3,0.502471169686985,"pool",2015
5,115,0.3,0.454695222405272,"pool",2015
5,116,0.3,0.494233937397035,"pool",2015
5,117,0.3,0.454695222405272,"pool",2015
5,118,0.3,0.502471169686985,"pool",2015
5,119,0.3,0.609555189456343,"pool",2015
5,120,0.3,0.57825370675453,"pool",2015
5,121,0.3,0.484349258649094,"pool",2015
5,122,0.3,0.509060955518946,"pool",2015
5,123,0.3,0.599670510708402,"pool",2015
5,124,0.3,0.466227347611203,"pool",2015
5,125,0.3,0.505766062602965,"pool",2015
5,126,0.3,0.487644151565074,"pool",2015
5,127,0.3,0.471169686985173,"pool",2015
5,128,0.3,0.604612850082372,"pool",2015
5,129,0.3,0.602965403624382,"pool",2015
5,130,0.3,0.530477759472817,"pool",2015
5,131,0.3,0.454695222405272,"pool",2015
5,132,0.3,0.410214168039539,"pool",2015
5,133,0.3,0.584843492586491,"pool",2015
5,134,0.3,0.507413509060956,"pool",2015
5,135,0.3,0.500823723228995,"pool",2015
5,136,0.3,0.537067545304778,"pool",2015
5,137,0.3,0.436573311367381,"pool",2015
5,138,0.3,0.528830313014827,"pool",2015
5,139,0.3,0.579901153212521,"pool",2015
5,140,0.3,0.563426688632619,"pool",2015
5,141,0.3,0.509060955518946,"pool",2015
5,142,0.3,0.476112026359143,"pool",2015
5,143,0.3,0.512355848434926,"pool",2015
5,144,0.3,0.474464579901153,"pool",2015
5,145,0.3,0.520593080724876,"pool",2015
5,146,0.3,0.443163097199341,"pool",2015
5,147,0.3,0.500823723228995,"pool",2015
5,148,0.3,0.520593080724876,"pool",2015
5,149,0.3,0.596375617792422,"pool",2015
5,150,0.3,0.542009884678748,"pool",2015
5,151,0.3,0.484349258649094,"pool",2015
5,152,0.3,0.57166392092257,"pool",2015
